,,,,,,,,,KARNATAKA EXAMINATIONS AUTHORITY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Non-Interactive Admission System - 2025-26,,,,,,,,,,,,,,,,,,
,,,,,,,,UGCET-2025 THIRD ROUND CUT-OFF RANKS FOR Engineering,,,,,,,,,,,,,,,,,,,,
Seat Type: Rest Of karnataka Cut-Off Ranks,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"College: E001 Univesity of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle, Bangalore",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Name,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMP,GMR,NRI,OPN,OTH,SCG,SCK,SCR,STG,STK,STR
ENGINEERING(D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATA SCIENCE),,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTRICAL &,32857,--,--,40366,64665,65373.5,32019,--,--,29396,--,--,30159,--,41830,26153,48393,--,35243,--,--,--,84496,--,98612,89675,--,124090
ELECTRONICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTRONICS,19403,--,27599,16115,16877,20162,19519,--,41087.5,13625,--,15626,12236,--,15634,10755,15290,--,14017,--,--,--,48407,51798,63903,48934,74132,50943.5
AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMMUNICATIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N ENGG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTRONICS,21904,--,--,28069,--,41347,37288,--,68722,27853,--,--,29516,--,--,20446,53026,--,37797,--,--,--,96382,147232,143655,144718,--,202064
AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TELECOMMUNIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFORMATION,11225,--,--,12248,28111,17377,13686,--,--,9768,--,12078,9797,--,13736,9151,15049,--,11500,--,--,--,38572,76667,62374,37853,--,45869
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MECHANICAL,51561,--,--,74313,114395,99935,100279,--,--,55592,--,--,63374,--,--,49720,81420,--,66898,--,--,--,126483,--,185090,129635,--,150026
ENGINEERING,,,,,,,5,,,,,,,,,,,,,,,,,,,,,
MEDICAL,96308,--,--,88806.5,--,--,89048,--,--,68140,--,68384,58143,--,--,54100,--,--,67907,--,--,--,141042,--,185860,--,--,--
ELECTRONICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBOTICS AND,--,--,--,18852.5,--,24538,--,--,--,12284,--,19166,16225,--,--,11734.5,37336,--,11910,--,--,--,46297,--,--,41871.7,107613,--
ARTIFICIAL,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
INTELLIGENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Generated on: 11-09-2025 19:02:19,,,,,,,,,,,,,,,Page 5 of 106,,
"College: E008 Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Name,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMP,GMR,NRI,OPN,OTH,SCG,SCK,SCR,STG,STK,STR
ARTIFICIAL,15502,--,--,13066,15354,16342,17547,--,--,10803,--,--,11588,--,12810,9607,14460,--,12095,--,--,--,36972,41707,39333,38850,--,61771
INTELLIGENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AND MACHINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEARNING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIVIL,143455,--,243035,241567,--,--,210009,--,--,124498,--,--,124471,--,--,117401,121151,--,159220,--,--,--,247497,--,--,223971,--,--
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER,22344.5,--,--,16179,--,19787,17411,--,--,14242,--,--,13624,--,--,12460,25337,--,14560,--,--,--,40049.5,--,44551,40029.5,--,--
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGG(INTERNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T OF THINGS &,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SECURITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCLUDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLOCK CHAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TECH),,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER,13500,--,19139,11407,19908,17113,15932,--,26793,9458,--,9744,9565,--,10685,8157,11519,--,9548.75,--,--,--,34482,47208,39928.5,38137,42289,39005
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER,17132,--,--,13667,--,--,12056,37662,25961,11790,--,12537,12561,--,--,10993.7,--,--,11437,--,--,--,38408,--,--,37582,--,--
SCIENCE AND,,,,,,,,,,,,,,,,5,,,,,,,,,,,,
ENGINEERING(D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATA SCIENCE),,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTRICAL &,34448,--,--,46511.5,--,47327,32196.5,--,--,30694,--,--,34282,45276,--,30331,--,--,36002,--,--,--,92890,--,120441,92607,--,--
ELECTRONICS,,,,,,,,,,,,,,,,,,,,,,,,,5,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTRONICS,28574,--,66963.7,24135,--,--,29292,--,119452,21193,--,--,20943,--,--,19177,24724,--,29264,--,--,--,85191,--,--,110617,160729,--
ENGINEERING(V,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
LSI DESIGN &,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TECHNOLOGY),,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTRONICS,21509,--,--,19324,21486,23905,25952.5,--,--,14205,--,--,15097,--,20386.5,13549,16198,--,19239,--,--,--,67020,68344,80934,46835,--,67522
AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMMUNICATIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N ENGG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTRONICS,39012,--,--,48354,--,--,59596,--,125284,37640,71513,52577,39787,--,--,37131,--,--,41075,--,--,--,152625,--,--,151764,--,--
AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSTRUMENTATI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTRONICS,39640,--,--,36300,--,42285,31763,--,--,25610,--,--,34683,--,--,24762,42368,--,36696,--,--,--,130445,--,130952,48221,--,--
AND,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
TELECOMMUNIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFORMATION,15321,--,--,14903,27334,19867,23181,--,--,13098,--,--,12406,--,14887,12266,16532,--,14007,--,--,--,49313,71307,65829,53454,--,59344
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MECHANICAL,68971,--,--,102648,--,120932,209718,--,--,70961,--,142508,97719,--,--,67835,102828,--,94393,--,--,--,170314,252386,181107,190877,--,--
ENGINEERING,,,,,,,,,,,,,,,,,5,,,,,,,,,,,
ROBOTICS AND,--,19943,--,22460,--,26231,22619,--,--,16491,--,--,15770.5,--,--,15039,--,--,19417,--,--,--,60875,--,100098,57506,--,--
ARTIFICIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTELLIGENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Generated on: 11-09-2025 19:02:19,,,,,,,,,,,,,,,Page 6 of 106,,
"College: E009 PES University 100 Feet Ring Road, Banashankari, 3rd Stage, Hosakerehalli, Near DSERT, , Bangalore KARNATAKA, pin code -560085",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Name,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMP,GMR,NRI,OPN,OTH,SCG,SCK,SCR,STG,STK,STR
B TECH IN BIO-,47800,--,--,35642,--,--,39611,--,198641,20796,--,--,16917.7,--,--,13360,47651,--,43246,--,--,--,48439,--,--,52320,--,--
TECHNOLOGY,,,,,,,,,,,,,5,,,,,,,,,,,,,,,
B TECH IN,4240,--,6498,4509,8221,6925.5,8582,--,20220.5,4076,--,5801,3555,8330,6336,2694,7761,--,4600,--,--,--,22730,48610.5,31564,24531,39783,41445.5
COMPUTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCIENCE &,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(ARTIFICAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTELLIGENCE &,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MACHINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEARNING),,,,,,,,,,,,,,,,,,,,,,,,,,,,
B TECH IN,3719,--,4157,3398,5813,4712,6968,27343,10663.9,2617,--,3343,2425,10560,3340,1654,5252,--,2911,--,--,--,17432,22582,27734,16410,34220.5,41947
COMPUTER,,,,,,,,,375,,,,,,,,,,,,,,,,,,,
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B TECH IN,14951,--,--,14392,--,20679,28225,--,--,12711,26148,--,11675,--,--,8400,--,--,10413,--,--,--,40405,--,57682,47091,--,--
ELECTRICAL &,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTRONICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B TECH IN,6538,16107,9984.5,9107,27281,13294.2,14582,--,32320,4728,--,9583,6512,--,9183,3765,11056,--,7493,--,--,--,31259,63523,44311,25529,--,35608
ELECTRONICS &,,,,,,5,,,,,,,,,,,,,,,,,,,,,,
COMMUNICATIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B TECH IN,--,--,148281,27623,128934,--,--,--,--,--,--,--,16657,--,--,15958,--,--,33345,--,--,--,79371,--,97381,51929,--,--
MECHANICAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Generated on: 11-09-2025 19:02:19,,,,,,,,,,,,,,,Page 7 of 106,,
"College: E011 M V J College of Engineering, Bangalore(AUTONOMOUS) NEAR ITPB,CHANNASANDRA,KADUGODI POST,BANGALORE",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Name,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMP,GMR,NRI,OPN,OTH,SCG,SCK,SCR,STG,STK,STR
AERO SPACE,114433,--,--,147158,--,--,116365,--,--,71991,--,--,49118,--,74203,47493,145989,--,52913,--,--,--,146734,--,--,192189,--,--
ENGINEERING,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
AERONAUTICAL,104986,--,--,189962,--,--,153360,--,--,101860,--,--,134953,--,--,80025,139602,--,104937,--,--,--,253217,--,--,167878,--,--
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
ARTIFICIAL,32712,--,--,32275,--,--,33378,--,61383,27361,--,--,32740,--,--,26347,37080,--,30282,--,--,--,52504,--,87045,87460,--,--
INTELLIGENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AND MACHINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEARNING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMICAL,178662,--,--,--,--,--,--,--,--,151251,--,184050,--,--,--,121227,--,--,127677,--,--,--,--,--,--,--,--,--
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIVIL,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,257572,--,--,--,--,--,--,--,--,--,--,--,--
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER,55577,--,--,58337,83464,69004,76378,--,--,48653,--,--,51698,--,--,43796,63776,--,48281,--,--,--,144732,--,225078,108375,--,--
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
DESIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER,37825,--,41902,38920,47242,41848,41727,--,--,32475,--,--,31753,--,37356,29603,36931,--,34928,--,--,--,73150,134547,132364,62324,91564,90677
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER,32268,40761,--,37379,--,--,49001,--,--,34258,--,--,33217,--,--,32245,--,--,35807,--,--,--,67978,--,112979,82380,--,--
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING(D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATA SCIENCE),,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTRICAL &,--,--,--,166680,--,--,137894,--,--,--,--,--,--,--,--,91724,--,--,95807,--,--,--,152160,--,--,169547,--,--
ELECTRONICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTRONICS,142805,--,--,93096,--,157295,76845,--,--,69813,--,--,73409,--,--,67382,87335,--,108154,--,--,--,194106,--,--,190473,--,193574
ENGINEERING(V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSI DESIGN &,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TECHNOLOGY),,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTRONICS,53137,--,--,84899,--,211151,--,--,--,68339,77846,--,68186,115898,--,53048,--,--,57652,--,--,--,148132,--,165359,136786,--,--
AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMMUNICATIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N (ADVANCED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMMUNICATIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TECHNOLOGY),,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTRONICS,47920,--,--,53810.5,--,59660,87809,88544.5,--,45989,--,--,46875,54162,56851,42313,51325,--,52929,--,--,--,114806,--,170627,212779,--,--
AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMMUNICATIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N ENGG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDUSTRIAL IOT,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,245362,--,--,--,--,--,--,--,--,--,--,--,--
INFORMATION,39548,--,--,42657,49908,44943,52751,--,--,35249,--,--,35759,--,--,35166,45868,--,44807,--,--,--,104143,128129,176244,95222,--,110910
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MECHANICAL,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,252352,--,--,--,--,--,--,--,--,--,--,--,--
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Generated on: 11-09-2025 19:02:19,,,,,,,,,,,,,,,Page 8 of 106,,
"College: E012 Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Name,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMP,GMR,NRI,OPN,OTH,SCG,SCK,SCR,STG,STK,STR
ARTIFICIAL,27889,--,--,22153,--,25033,20809.5,--,--,19035,25768,--,22191,--,--,18692,--,--,22158,--,--,--,46520,--,68519,37266,--,--
INTELLIGENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AND MACHINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEARNING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIO-,52680,--,--,87712.5,--,--,84619,--,--,60606,--,--,70744.5,--,--,49226,106001,--,82968,--,--,--,96307.5,--,--,163838,--,--
TECHNOLOGY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIVIL,187963,--,--,213310,--,--,169749,--,186221,163533,--,--,232291,--,--,147725,--,--,156437,--,--,--,231774,--,--,--,--,--
ENGINEERING,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER,43169,--,--,31450,--,34200,37832,--,--,24412,--,--,24535,34891,--,23008,--,--,27023,--,--,--,51534,--,81552,76859.5,--,--
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGG(INTERNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T OF THINGS &,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SECURITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCLUDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLOCK CHAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TECH),,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER,27628,--,--,23982,25514,25844,25503,--,41253,19617,--,22850,20567,--,22189,19216,20982,--,21492,--,--,--,57790,65809,82549,51121.5,53873,51840
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER,30993,35656,--,28001,--,--,30755,--,--,--,--,25103,23871,--,--,21659,--,--,24753,--,--,--,66616,--,116505,39016,--,--
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING(D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATA SCIENCE),,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTRICAL &,132135,--,--,118547,144799,143866,155879,--,--,69872,--,--,77210,--,--,64513,86466,--,93629,--,--,--,120133,--,136397,200121,--,247786
ELECTRONICS,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTRONICS &,--,--,60754,48127,--,62618,--,--,--,38170,--,--,44818,--,--,34389,48401,--,41865,--,--,--,126041,191601,--,200678,--,--
COMPUTER,,,,,,,,,,,,,,,,,,,,,,,,5,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTRONICS,36755,--,--,34655,--,40908,42352,--,--,32784,--,--,30164,--,36449,28117,29285,--,31407,--,--,--,96247,99364,106780,70642,--,98096
AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMMUNICATIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N ENGG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTRONICS,132457,--,--,105588,--,143582,49630,--,--,59937,--,--,51228,--,--,48908,54489,--,123891,--,--,--,201649,--,--,76681,--,--
AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TELECOMMUNIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFORMATION,24703,--,--,32968,--,33887,28073,--,--,26332,--,--,25429,--,27005,24178,34963,--,26734,--,--,--,77692,99295,120054,74256,--,116826
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MECHANICAL,--,--,--,--,--,--,230022,--,--,146603,--,--,148506,--,--,139941,210606,--,240385,--,--,--,242950,--,--,--,--,--
ENGINEERING,,,,,,,,,,,,,,,,,,,5,,,,,,,,,
ROBOTICS AND,31699,--,--,40668,--,42870,--,130166,--,33868,--,--,31402,--,--,26957.5,--,--,29246,--,--,--,99784,--,119507,189951,--,--
ARTIFICIAL,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
INTELLIGENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Generated on: 11-09-2025 19:02:19,,,,,,,,,,,,,,,Page 9 of 106,,
"College: E013 Ghousia Engineering College, Ramanagara BANGALORE - MYSORE ROAD,RAMANAGARA",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Name,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMP,GMR,NRI,OPN,OTH,SCG,SCK,SCR,STG,STK,STR
ARTIFICIAL,183922,--,--,148968,--,193976,127246,--,--,117303,--,--,140951,--,--,104865,153509,--,139151,--,--,--,131062,--,140498,218437,--,--
INTELLIGENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AND MACHINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEARNING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIVIL,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,252803,--,--,--,--,--,--,--,--,--,--,--,--
SCIENCE AND,,,,,,,,,,,,,,,,5,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,240508,--,--,--,--,--,--,--,--,--,--,--,--
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(CYBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SECURITY),,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTRICAL &,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,239497,--,--,--,--,--,--,--,--,--,--,--,--
ELECTRONICS,,,,,,,,,,,,,,,,5,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTRONICS,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,241512,--,--,--,--,--,--,--,--,--,--,--,--
AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMMUNICATIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N ENGG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFORMATION,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,199870,--,--,--,--,--,--,--,--,--,--,--,--
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBOTICS AND,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,241013,--,--,--,--,--,--,--,--,--,--,--,--
ARTIFICIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTELLIGENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"College: E014 S J C Institute of Technology, Chickkaballapur(AUTONOMOUS) P B NO. 20, B B ROAD, CHICKBALLAPUR, CHICKBALLAPUR (DISTRICT)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Name,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMP,GMR,NRI,OPN,OTH,SCG,SCK,SCR,STG,STK,STR
AERO SPACE,--,--,--,161088,--,--,--,--,--,--,--,--,248135,--,--,97704,--,--,99076,--,--,--,120748,--,--,157327,--,--
ENGINEERING,,,,,,,,,,,,,5,,,,,,,,,,,,,,,
AERONAUTICAL,--,--,205058,88103,--,--,71337,--,--,--,--,--,--,--,--,66385,--,--,192158,--,--,--,195963,--,--,120478,--,--
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARTIFICIAL,115820,--,--,95587,--,--,92724,--,--,65013,--,100142,66134,--,--,56185,79610,--,71515,--,--,--,124306,--,--,69314,--,--
INTELLIGENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AND DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCIENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIVIL,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,237659,--,--,--,--,--,--,--,--,--,--,--,--
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIVIL,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(KANNADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEDIUM),,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER,162469,--,--,118029,--,--,--,--,--,101252,--,121200,--,--,--,99560,169365,--,105131,--,--,--,220155,--,--,176801,--,--
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DESIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER,104583,--,--,71206,--,127637,130255,--,--,56841,--,--,92839,--,--,46679,150837,--,58241,--,--,--,107681,152547,232748,70369,--,--
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGG(ARTIFICIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L INTELLIGENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AND MACHINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEARNING),,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER,85492,--,--,78568,114748,140133,62591,--,--,53524,--,--,66661,--,79903,50611,52004,--,59258,--,--,--,119217,--,221135,86586,--,124288
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTRONICS,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,261419,--,--,--,--,--,--,--,--,--,--,--,--
AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMMUNICATIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N ENGG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFORMATION,96841,--,--,207978,--,--,128658,--,--,86487,--,--,109123,--,113843,78761,149676,--,109356,--,--,--,237102,--,--,200499,--,--
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
